ID,Platform,Name,Description,dep_pkg_count,dep_repo_count,contributors,open_issues,stars,days_since_release,criticality,fragility,in_risk_universe,topic_id_corpus,topic_label_corpus,topic_id_risk,topic_label_risk
285393,NPM,grunt-express-server,Grunt task for running an Express Server that works great with LiveReload + Watch/Regarde,202,9464,22.0,25.0,252.0,689,0.2959188063882859,0.24727458335436492,False,20,Server infrastructure,,
285574,NPM,grunt-gh-pages,Publish to GitHub Pages with Grunt.,510,8008,8.0,23.0,333.0,459,0.3720509031643778,0.26251730345794794,False,23,Documentation & formatting,,
285582,NPM,grunt-git,Git commands for grunt.,199,5202,31.0,38.0,220.0,306,0.2792560547736978,0.21482036871974888,False,20,Server infrastructure,,
285584,NPM,grunt-git-authors,Generate a list of authors from the git history.,184,12114,4.0,0.0,16.0,1363,0.2941689793210417,0.3467064321438591,False,23,Documentation & formatting,,
285620,NPM,grunt-githooks,A Grunt plugin to help bind Grunt tasks to Git hooks,175,2063,13.0,11.0,321.0,1371,0.2443768365217317,0.28239316341109144,False,20,Server infrastructure,,
285753,NPM,grunt-html,"Grunt plugin for HTML validation, using the Nu Html Checker (v.Nu)",126,27203,19.0,5.0,161.0,9,0.2821716690926235,0.1005194016170872,False,16,Parsers & code transformation,,
285792,NPM,grunt-html2js,Compiles AngularJS templates to JavaScript,206,4504,31.0,0.0,453.0,65,0.278553869086667,0.15871277444187587,False,21,Compilation & code transforms,,
285814,NPM,grunt-http,Sends a HTTP request and deals with the response.,236,592,10.0,1.0,47.0,8,0.2382725509508254,0.11447445302795169,False,18,HTTP & networking,,
285976,NPM,grunt-istanbul,JavaScript codecoverage tool for Grunt,361,9073,13.0,14.0,113.0,937,0.3452261413642114,0.2701680379914808,False,20,Server infrastructure,,
286013,NPM,grunt-jasmine-node,Grunt task for running jasmine-node,492,2844,17.0,24.0,67.0,1739,0.34234855673470693,0.28799087969501197,False,20,Server infrastructure,,
286064,NPM,grunt-jsbeautifier,jsbeautifier.org for grunt,1005,4367,9.0,4.0,128.0,1291,0.41549137298148153,0.2930760153126577,False,20,Server infrastructure,,
286072,NPM,grunt-jsdoc,Integrates jsdoc3 generation into your Grunt build,1372,5128,17.0,7.0,397.0,251,0.4467098303405012,0.2159213744000035,False,20,Server infrastructure,,
286076,NPM,grunt-jsdoc-to-markdown,"Markdown API documentation generator, good for Github projects",214,322,1.0,1.0,16.0,717,0.2141842345315159,0.8564756592171314,False,24,General-purpose infrastructure (residual),,
286089,NPM,grunt-jslint,Validates JavaScript files with JSLint,231,1600,1.0,0.0,0.0,907,0.26191962888517606,0.8639336220653271,False,24,General-purpose infrastructure (residual),,
286151,NPM,grunt-karma-coveralls,An npm module for using Karma and Coveralls with Grunt,178,1610,6.0,0.0,36.0,1618,0.23948609478048152,0.3214505078467927,False,17,Testing & mocking,,
286215,NPM,grunt-lib-contrib,Common functionality shared across grunt-contrib tasks.,157,1084,7.0,0.0,11.0,2142,0.21846446642569795,0.32235659016626234,False,14,Task runners (Gulp/Rake),,
286218,NPM,grunt-lib-phantomjs,"Grunt and PhantomJS, sitting in a tree",113,7826,32.0,4.0,96.0,1339,0.24077309193619417,0.264518648693303,False,20,Server infrastructure,,
286318,NPM,grunt-markdown,Compile markdown to html. GFM and code highlighting support!,217,1585,13.0,5.0,164.0,1827,0.2562556560945481,0.29241653006760226,False,21,Compilation & code transforms,,
286399,NPM,grunt-mkdir,Create directories with Grunt.,244,1830,2.0,1.0,15.0,1419,0.27011627474363203,0.44276436254610685,False,20,Server infrastructure,,
286401,NPM,grunt-mocha,Grunt task for running client-side Mocha specs in PhantomJS,639,15454,1.0,4.0,4.0,359,0.4085412364775361,0.8439693444842842,True,5,Cloud & API clients,1,HTTP & web protocol utilities
286406,NPM,grunt-mocha-cov,Run Mocha server-side tests in Grunt with code coverage support and optional integration to coveralls.io.,319,675,6.0,14.0,58.0,1754,0.2677937803144219,0.32729938772436684,False,20,Server infrastructure,,
286413,NPM,grunt-mocha-phantomjs,Run client-side mocha tests using phantomjs,405,1781,9.0,4.0,75.0,1250,0.31342108001298785,0.29222038437404035,False,5,Cloud & API clients,,
286421,NPM,grunt-mocha-test,A grunt task for running server side mocha tests,6046,31486,24.0,5.0,374.0,831,0.6224632021407361,0.2513476300882263,False,20,Server infrastructure,,
286508,NPM,grunt-newer,Run Grunt tasks with only those source files modified since the last successful run.,908,35788,7.0,40.0,978.0,1004,0.4606711948818202,0.2962933296719765,False,24,General-purpose infrastructure (residual),,
286561,NPM,grunt-notify,"Automatic desktop notifications for Grunt errors and warnings. Supports OS X, Windows, Linux.",698,6173,11.0,58.0,952.0,1412,0.3926601198204004,0.2890080992772341,False,20,Server infrastructure,,
286567,NPM,grunt-npm2bower-sync,Grunt plugin syncing properties from package.json to bower.json,100,319,4.0,1.0,4.0,1712,0.14812764358422792,0.35782784807821616,False,7,Data serialisation & validation,,
286582,NPM,grunt-open,Open urls and files from a grunt task,617,19070,5.0,13.0,114.0,303,0.4108927397350913,0.27668689654890755,False,14,Task runners (Gulp/Rake),,
286712,NPM,grunt-plato,Generate complexity analysis reports with plato,201,1487,9.0,9.0,214.0,1242,0.24797720804146486,0.291854228729242,False,24,General-purpose infrastructure (residual),,
286759,NPM,grunt-preprocess,Preprocess HTML and JavaScript directives based off environment configuration,145,2071,12.0,4.0,306.0,1420,0.2281963401157175,0.2857651128883666,False,16,Parsers & code transformation,,
286778,NPM,grunt-prompt,"Interactive prompt for your Grunt config using console checkboxes, text input with filtering, password fields.",285,1217,7.0,17.0,382.0,1521,0.27312759926708935,0.31090415256990483,False,13,Command-line infrastructure,,
286784,NPM,grunt-protractor-runner,A Grunt plugin for running protractor runner.,201,8236,38.0,81.0,153.0,1032,0.2919200654704933,0.25963383009922786,False,8,Test runners,,
286852,NPM,grunt-react,Grunt task for compiling Facebook React's JSX templates into JavaScript,146,1211,24.0,1.0,164.0,1582,0.21502054279823668,0.2738314214760147,False,1,React ecosystem,,
286857,NPM,grunt-readme,"Grunt plugin for generating a README from templates, including an optional table of contents. No Gruntfile config is necessary, just choose a starter template and you'll be ready to go.",146,1248,3.0,2.0,33.0,2218,0.2157927600959165,0.395813479556448,False,21,Compilation & code transforms,,
286914,NPM,grunt-replace,Replace text patterns with applause.,642,6023,11.0,8.0,417.0,1362,0.38475388785713244,0.2872218352417512,False,23,Documentation & formatting,,
286986,NPM,grunt-rev,Static file asset revisioning through content hashing,183,18331,2.0,25.0,249.0,2514,0.30433335972036846,0.4632470670438171,False,24,General-purpose infrastructure (residual),,
287022,NPM,grunt-run,"Invite external commands into your grunt process with three tasks `run`, `wait` and `stop`.",237,1289,11.0,12.0,27.0,618,0.25859754479171193,0.26483723329313563,False,14,Task runners (Gulp/Rake),,
287073,NPM,grunt-saucelabs,"Grunt task running tests using Sauce Labs. Supports QUnit, Jasmine, Mocha and YUI tests",547,32525,46.0,38.0,180.0,370,0.4141299022221106,0.21799848420280935,False,17,Testing & mocking,,
287096,NPM,grunt-scss-lint,Validate `.scss` files with `scss-lint`.,110,2167,21.0,13.0,144.0,1229,0.205483195729444,0.26826285032041747,False,23,Documentation & formatting,,
287110,NPM,grunt-sed,Grunt task for search and replace.,117,16272,4.0,8.0,19.0,2467,0.26257290853698756,0.37278199778648663,False,14,Task runners (Gulp/Rake),,
287154,NPM,grunt-shell-spawn,Grunt task to run shell commands,115,1264,1.0,1.0,62.0,346,0.19548708793930725,0.8303766641336862,False,14,Task runners (Gulp/Rake),,
287180,NPM,grunt-simple-mocha,A simple wrapper for running tests with Mocha.,1417,26089,9.0,19.0,107.0,1473,0.4912905809090564,0.29953066218395286,False,17,Testing & mocking,,
287312,NPM,grunt-string-replace,Replaces strings on files by using string or regex patterns. Attempts to be a String.prototype.replace adapter task for your grunt project.,372,8588,7.0,3.0,184.0,1944,0.34642326460849665,0.3191581711931346,False,14,Task runners (Gulp/Rake),,
287372,NPM,grunt-svgmin,Minify SVG,290,34334,20.0,0.0,443.0,296,0.3603801530341378,0.21815611185301445,False,12,CSS & styling,,
287408,NPM,grunt-sync,Task to synchronize two directories. Similar to grunt-copy but updates only files that have been changed.,157,7524,10.0,6.0,78.0,0,0.26819670621623753,0.03805849908089103,False,20,Server infrastructure,,
287440,NPM,grunt-template,Grunt plugin that interpolates template files with any data you provide and saves the result to another file.,168,3123,4.0,6.0,135.0,1284,0.25148459075085333,0.3451682757032482,False,20,Server infrastructure,,
287451,NPM,grunt-template-jasmine-istanbul,"Code coverage template mix-in for grunt-contrib-jasmine, using istanbul",175,2886,11.0,5.0,97.0,1305,0.2529941616513431,0.28612724260992034,False,14,Task runners (Gulp/Rake),,
287496,NPM,grunt-text-replace,"Replace text in files using strings, regexs or functions.",500,10546,7.0,16.0,239.0,1875,0.37739814587704634,0.3185237301665307,False,23,Documentation & formatting,,
287572,NPM,grunt-ts,Compile and manage your TypeScript project,812,3268,46.0,67.0,289.0,354,0.389492854185171,0.2167104530670868,False,21,Compilation & code transforms,,
287580,NPM,grunt-tslint,Grunt plugin for TypeScript Linter.,435,1368,26.0,11.0,38.0,633,0.31286088340586715,0.2440589472888622,False,0,Generic/legacy infrastructure (residual),,
287598,NPM,grunt-typedoc,Grunt plugin to generate TypeScript docs with TypeDoc,149,253,7.0,5.0,14.0,1313,0.176651318834661,0.30965607881325313,False,0,Generic/legacy infrastructure (residual),,
287599,NPM,grunt-typescript,compile typescript to javascript,212,1418,18.0,32.0,140.0,1532,0.2513771618944707,0.2806985533909557,False,21,Compilation & code transforms,,
287617,NPM,grunt-umd,Surrounds code with the universal module definition.,434,4212,15.0,0.0,92.0,768,0.34152704046837157,0.25779826280031426,False,14,Task runners (Gulp/Rake),,
287696,NPM,grunt-version,Grunt task to handle versioning of a project.,230,2548,3.0,1.0,49.0,53,0.27348615903888385,0.26490364973254527,False,20,Server infrastructure,,
287762,NPM,grunt-webpack,Use webpack with grunt.,928,5635,28.0,6.0,234.0,496,0.4150994398225658,0.2311849835909214,False,4,Build tooling (bundlers),,
287782,NPM,grunt-wiredep,Inject your Bower dependencies right into your HTML from Grunt.,226,22654,8.0,9.0,900.0,1369,0.3280659524818914,0.30007935774373334,False,16,Parsers & code transformation,,
287869,NPM,grunt-zip,Zip and unzip files via a grunt plugin,210,12741,5.0,2.0,91.0,310,0.30692058239541736,0.2763348000810187,False,20,Server infrastructure,,
287900,NPM,gsap,"GSAP is a JavaScript library for building high-performance animations that work in **every** major browser. Animate CSS, SVG, canvas, React, Vue, WebGL, colors, strings, motion paths, generic objects...anything JavaScript can touch! No other library deliv",554,3342,2.0,6.0,10204.0,2,0.35681036338387334,0.2257595805105324,False,22,Vue ecosystem,,
287932,NPM,guid,A Guid generator and validator.,202,1144,3.0,4.0,73.0,2213,0.24167864909329867,0.3956616467138181,False,24,General-purpose infrastructure (residual),,
287937,NPM,gulp,The streaming build system.,67350,445376,229.0,31.0,31577.0,250,0.9004754173819732,0.19513880114485724,False,16,Parsers & code transformation,,
287958,NPM,gulp-awspublish,gulp plugin to publish files to amazon s3,178,1530,42.0,19.0,391.0,6,0.23817813505440483,0.07740570018151714,False,14,Task runners (Gulp/Rake),,
287962,NPM,gulp-beautify,Asset beautification using js-beautify,341,1020,6.0,1.0,23.0,319,0.28417484931394754,0.26509651860003836,False,12,CSS & styling,,
287976,NPM,gulp-buffer,Make sure all gulp file contents are available as buffer,137,1143,1.0,0.0,12.0,2176,0.20803394752564994,0.8946228043279529,False,14,Task runners (Gulp/Rake),,
287978,NPM,gulp-bump,Bump npm versions with Gulp (gulpjs.com),2911,12113,17.0,3.0,250.0,367,0.534276886416552,0.22913983182514205,False,14,Task runners (Gulp/Rake),,
287980,NPM,gulp-cached,A simple in-memory file cache for gulp,850,6308,5.0,8.0,430.0,1154,0.4103564577827348,0.3223395439178173,True,14,Task runners (Gulp/Rake),0,Gulp / JS build & task tooling
287983,NPM,gulp-clean,A gulp plugin for removing files and folders.,3892,24408,7.0,8.0,153.0,731,0.5775606819329494,0.28531190576834925,False,14,Task runners (Gulp/Rake),,
287987,NPM,gulp-cli,Command line interface for gulp,956,5255,30.0,20.0,286.0,266,0.4158937514170464,0.20903929055123419,False,13,Command-line infrastructure,,
287989,NPM,gulp-clone,Clone files in memory in a gulp stream,191,2424,2.0,3.0,39.0,725,0.2560960082617532,0.4193486557085757,False,14,Task runners (Gulp/Rake),,
287993,NPM,gulp-coffee,Compile CoffeeScript files,2142,11881,25.0,5.0,222.0,436,0.507067923886578,0.22823898240405238,False,21,Compilation & code transforms,,
287999,NPM,gulp-compass,Compile Compass files,246,4966,22.0,42.0,176.0,1695,0.2964514928720633,0.280580218767905,False,21,Compilation & code transforms,,
288002,NPM,gulp-concat,Concatenates files,11193,147413,29.0,12.0,726.0,1154,0.7157507203248922,0.26020337912959535,False,0,Generic/legacy infrastructure (residual),,
288004,NPM,gulp-concat-css,"Concatenate css files, rebasing urls and inlining @import",372,5655,7.0,16.0,66.0,676,0.3356952551456951,0.28494804617365,False,12,CSS & styling,,
288008,NPM,gulp-concat-util,"Gulp task to concat, prepend, append or transform files",165,1199,3.0,1.0,21.0,1439,0.22535431408729664,0.38047551544514774,False,14,Task runners (Gulp/Rake),,
288012,NPM,gulp-consolidate,Template engine consolidation for gulp,162,2089,3.0,3.0,25.0,1411,0.23801362772423051,0.3806914107808512,False,14,Task runners (Gulp/Rake),,
288015,NPM,gulp-copy,Plugin copying files to a new destination and using that destination for other actions,529,4688,7.0,2.0,51.0,456,0.36148381323138157,0.2686152772126527,False,3,Application frameworks (.NET/PHP),,
288017,NPM,gulp-coveralls,Gulp plugin to submit code coverage to Coveralls,2263,3928,3.0,2.0,45.0,1721,0.48343488236835686,0.38671233809174516,True,14,Task runners (Gulp/Rake),0,Gulp / JS build & task tooling
288029,NPM,gulp-csscomb,CSScomb is a coding style formatter for CSS.,243,4244,7.0,17.0,120.0,62,0.2913533483651182,0.20035370678240982,False,12,CSS & styling,,
288043,NPM,gulp-ejs,A plugin for Gulp that parses ejs template files,166,1396,16.0,4.0,79.0,129,0.22978095635757467,0.19448435978854012,False,14,Task runners (Gulp/Rake),,
288050,NPM,gulp-exec,exec plugin for gulp,420,2163,9.0,0.0,149.0,177,0.32156911282628303,0.2231211390139089,False,14,Task runners (Gulp/Rake),,
288071,NPM,gulp-git,Git plugin for gulp (gulpjs.com),1906,12567,41.0,6.0,392.0,38,0.49834510971286045,0.13748849230141114,False,14,Task runners (Gulp/Rake),,
288083,NPM,gulp-gzip,Gzip plugin for gulp.,538,3857,12.0,3.0,166.0,721,0.3579413935799247,0.26206508502157416,False,14,Task runners (Gulp/Rake),,
288109,NPM,gulp-iconfont,Create icon fonts from several SVG icons,318,2268,19.0,13.0,740.0,458,0.298616471522782,0.23464078221254137,False,12,CSS & styling,,
288111,NPM,gulp-if,Conditionally run a task,4079,46489,10.0,9.0,630.0,177,0.5981927828941945,0.21913032615153444,False,14,Task runners (Gulp/Rake),,
288113,NPM,gulp-ignore,Include or exclude gulp files from the stream based on a condition,504,3274,3.0,1.0,118.0,177,0.3480581234971495,0.3066158104893661,False,14,Task runners (Gulp/Rake),,
288119,NPM,gulp-inject,"A javascript, stylesheet and webcomponent injection plugin for Gulp, i.e. inject file references into your index.html",828,20793,38.0,52.0,789.0,13,0.4387023646586891,0.102888690823577,False,14,Task runners (Gulp/Rake),,
288120,NPM,gulp-istanbul,Istanbul unit test coverage plugin for gulp.,5652,12575,24.0,12.0,181.0,739,0.5930254901908377,0.24789691803496933,False,14,Task runners (Gulp/Rake),,
288121,NPM,gulp-jade,Compile Jade templates,694,13531,26.0,9.0,486.0,1628,0.41231115023875753,0.2737892883921283,False,21,Compilation & code transforms,,
288126,NPM,gulp-jsbeautifier,js-beautify for Gulp,341,2135,11.0,0.0,63.0,170,0.3031302391091665,0.21413233359734068,False,14,Task runners (Gulp/Rake),,
288129,NPM,gulp-jsdoc-to-markdown,Plugin for jsdoc-to-markdown. Works in both buffer and streaming modes.,230,405,1.0,0.0,18.0,1365,0.2263102520691086,0.8782663635878488,False,23,Documentation & formatting,,
288130,NPM,gulp-jshint,JSHint plugin for gulp,7657,75262,36.0,15.0,427.0,743,0.6654162675985716,0.24248458507207402,False,14,Task runners (Gulp/Rake),,
288135,NPM,gulp-jsonlint,A jsonlint plugin for Gulp,237,1515,5.0,5.0,26.0,158,0.2627430665305774,0.25491964957371516,False,14,Task runners (Gulp/Rake),,
288157,NPM,gulp-merge,Merge multiple streams into one stream in order.,106,604,4.0,1.0,134.0,1702,0.16951037828265642,0.35458978797212176,False,14,Task runners (Gulp/Rake),,
288163,NPM,gulp-minify-css,Minify css with clean-css.,3113,71450,68.0,56.0,2978.0,1417,0.5856916562584614,0.2600102257626981,False,12,CSS & styling,,
288164,NPM,gulp-minify-html,Minify html with minimize.,593,18383,9.0,12.0,138.0,1417,0.4065000533143246,0.2970383532619149,False,16,Parsers & code transformation,,
288177,NPM,gulp-mustache,A plugin for Gulp that renders mustache templates into html,122,595,11.0,2.0,41.0,161,0.18126546628590795,0.212844771853208,False,14,Task runners (Gulp/Rake),,
288182,NPM,gulp-newer,Only pass through newer source files,490,5709,11.0,16.0,205.0,736,0.3598842119206199,0.2663794539420971,False,24,General-purpose infrastructure (residual),,
288185,NPM,gulp-ng-html2js,"A Gulp plugin which generates AngularJS modules, which pre-load your HTML code into the $templateCache. This way AngularJS doesn't need to request the actual HTML files anymore.",145,2767,7.0,3.0,118.0,1446,0.23563340066726746,0.3088921459421915,False,14,Task runners (Gulp/Rake),,
288200,NPM,gulp-notify,"gulp plugin to send messages based on Vinyl Files or Errors to Mac OS X, Linux or Windows using the node-notifier module. Fallbacks to Growl or simply logging",2742,35214,13.0,26.0,571.0,728,0.5564713249324006,0.26034163108053604,False,14,Task runners (Gulp/Rake),,
288205,NPM,gulp-open,Open files and URLs with gulp,594,7421,6.0,0.0,73.0,657,0.3833544490614776,0.2898523515387506,False,14,Task runners (Gulp/Rake),,
288218,NPM,gulp-plumber,Prevent pipe breaking caused by errors from gulp plugins,8284,62586,12.0,15.0,791.0,410,0.6675357594144143,0.2423025476245393,False,14,Task runners (Gulp/Rake),,
288223,NPM,gulp-protractor,A helper for protactor and gulp,459,10885,28.0,21.0,137.0,410,0.3707726938313022,0.22611303623158244,False,14,Task runners (Gulp/Rake),,
288240,NPM,gulp-remember,Adds previously seen files back into the stream.,176,1097,6.0,0.0,148.0,739,0.22866264503435885,0.29397410011790737,False,23,Documentation & formatting,,
288241,NPM,gulp-rename,Rename files,21351,192134,18.0,3.0,611.0,537,0.7788106760242075,0.24115312594054347,False,0,Generic/legacy infrastructure (residual),,
288246,NPM,gulp-requirejs,Builds projects using require.js's optimizer,104,785,8.0,0.0,56.0,394,0.17458770358318146,0.2563072854917442,False,0,Generic/legacy infrastructure (residual),,
288257,NPM,gulp-rimraf,rimraf plugin for gulp,953,6643,6.0,1.0,151.0,177,0.4216380707256793,0.24405112141667779,False,14,Task runners (Gulp/Rake),,
288260,NPM,gulp-run-sequence,Deprecated - Please use run-sequence instead: https://npmjs.org/package/run-sequence,124,817,14.0,0.0,963.0,2179,0.19080126726299199,0.29615383949173557,False,11,CLI tools & Ember addons,,
288265,NPM,gulp-sequence,Run a series of gulp tasks in order.,1322,6242,2.0,0.0,191.0,742,0.4485254988715257,0.4191991531646942,True,14,Task runners (Gulp/Rake),0,Gulp / JS build & task tooling
288282,NPM,gulp-streamify,Wrap old plugins to support streams.,874,6595,2.0,0.0,59.0,1587,0.41392166544856795,0.4458550674437458,True,14,Task runners (Gulp/Rake),4,Microsoft / .NET + npm ecosystem
288288,NPM,gulp-stylus,Stylus plugin for gulp,984,11675,41.0,2.0,214.0,747,0.4389024864925706,0.24107921349317638,False,14,Task runners (Gulp/Rake),,
288290,NPM,gulp-svg-sprite,"SVG sprites & stacks galore — Gulp plugin wrapping around svg-sprite that reads in a bunch of SVG files, optimizes them and creates SVG sprites and CSS resources in various flavours",176,2298,10.0,5.0,577.0,480,0.247639387873829,0.2539474839269963,False,14,Task runners (Gulp/Rake),,
288300,NPM,gulp-task-listing,Adds the ability to provide a task listing for your gulpfile,311,3486,4.0,1.0,56.0,559,0.3077181198339182,0.3156866798704451,False,14,Task runners (Gulp/Rake),,
288327,NPM,gulp-util,Utility functions for gulp plugins,18392,192695,37.0,2.0,845.0,1111,0.7658901323951313,0.255897033526417,False,14,Task runners (Gulp/Rake),,
288335,NPM,gulp-wrap,A gulp plugin to wrap the stream contents with a template.,538,5113,11.0,7.0,81.0,288,0.3651787253152707,0.23362948495586086,False,14,Task runners (Gulp/Rake),,
288339,NPM,gulp-wrap-umd,Wrap files with an UMD wrapper,127,1027,4.0,4.0,32.0,2008,0.19873531009448966,0.3618587329163045,False,14,Task runners (Gulp/Rake),,
288345,NPM,gulp.spritesmith,Convert a set of images into a spritesheet and CSS variables via gulp,220,4371,6.0,2.0,1069.0,120,0.2834854742249871,0.23044526060018677,False,14,Task runners (Gulp/Rake),,
288363,NPM,gunzip-maybe,Transform stream that gunzips its input if it is gzipped and just echoes it if not,178,867,6.0,1.0,62.0,918,0.22360540780368865,0.3017786225315175,False,12,CSS & styling,,
288371,NPM,gutil,GUtil,185,677,2.0,0.0,0.0,1781,0.22060323854205502,0.4499001582758854,False,0,Generic/legacy infrastructure (residual),,
288416,NPM,h2o2,Proxy handler plugin for hapi.js,119,1634,25.0,2.0,153.0,277,0.20502903307886725,0.21224689488399723,False,18,HTTP & networking,,
288495,NPM,hammerjs,A javascript library for multi-touch gestures,1857,25672,89.0,282.0,20844.0,1359,0.5144199561493418,0.2571765102236053,False,22,Vue ecosystem,,
288506,NPM,handlebars,Handlebars provides the power necessary to let you build semantic templates effectively with no frustration,9247,396970,165.0,115.0,15037.0,0,0.7245528904887587,0.0019416285790460415,False,21,Compilation & code transforms,,
288563,NPM,handlebars-helpers,"More than 130 Handlebars helpers in ~20 categories. Helpers can be used with Assemble, Generate, Verb, Ghost, gulp-handlebars, grunt-handlebars, consolidate, or any node.js/Handlebars project.",213,1267,51.0,35.0,1658.0,785,0.24889595477708032,0.24117080753294903,False,14,Task runners (Gulp/Rake),,
288569,NPM,handlebars-loader,handlebars loader module for webpack,391,2261,28.0,64.0,397.0,389,0.31648899462035146,0.22437150722419322,False,4,Build tooling (bundlers),,
288595,NPM,hapi,HTTP Server framework,2682,15787,202.0,1.0,11963.0,341,0.5339439667776997,0.2062035290369607,False,18,HTTP & networking,,
288651,NPM,hapi-swagger,A swagger documentation UI generator plugin for hapi,139,996,109.0,59.0,778.0,0,0.20575558209566844,0.003962634273748456,False,24,General-purpose infrastructure (residual),,
288690,NPM,harmony-reflect,ES5 shim for ES6 (ECMAScript 6) Reflect and Proxy objects,162,30403,13.0,7.0,379.0,480,0.30676820140278294,0.24541047415986172,False,18,HTTP & networking,,
288699,NPM,has,Object.prototype.hasOwnProperty.call shortcut,402,500228,6.0,0.0,37.0,586,0.457538833209217,0.28584519337096465,False,11,CLI tools & Ember addons,,
288772,NPM,hawk,HTTP Hawk Authentication Scheme,178,267714,37.0,0.0,1820.0,434,0.37078716085368746,0.22292828581180044,False,18,HTTP & networking,,
288784,NPM,hbs,Express.js template engine plugin for Handlebars,440,21249,25.0,5.0,1307.0,94,0.3842745312881821,0.1744481617574679,False,14,Task runners (Gulp/Rake),,
288797,NPM,hdkey,Bitcoin BIP32 hierarchical deterministic keys,102,1646,8.0,7.0,89.0,336,0.19190887894617828,0.251717517771466,False,7,Data serialisation & validation,,
288869,NPM,helmet,help secure Express/Connect apps with various HTTP headers,1664,22438,27.0,14.0,6634.0,82,0.5014080929544511,0.16857575914592227,False,18,HTTP & networking,,
288983,NPM,highlight,Highlight code syntax with node.js,128,358,3.0,5.0,95.0,1583,0.17239717564480378,0.3838831067685833,False,21,Compilation & code transforms,,
288986,NPM,highlight.js,Syntax highlighting with language autodetection.,5546,53281,452.0,157.0,15460.0,31,0.6284527640739921,0.12215915901038867,False,21,Compilation & code transforms,,
289010,NPM,hiredis,Wrapper for reply processing code in hiredis,698,2555,27.0,11.0,288.0,1309,0.37001327491346525,0.2658521753031793,False,7,Data serialisation & validation,,
289022,NPM,history,Manage session history with JavaScript,4124,112790,64.0,40.0,5999.0,31,0.6219080809747906,0.12714862452813808,False,21,Compilation & code transforms,,
289044,NPM,hjson,A user interface for JSON.,204,391,8.0,8.0,269.0,81,0.2150069103976162,0.20150385674595295,False,7,Data serialisation & validation,,
289076,NPM,hoek,General purpose node utilities,1880,336202,46.0,0.0,452.0,290,0.5815464882490783,0.20683499280652756,False,18,HTTP & networking,,
289082,NPM,hogan.js,A mustache compiler.,559,6504,38.0,58.0,4957.0,2034,0.3746865823794567,0.27695604421252296,False,9,JS transpilation (Babel),,
289211,NPM,hooker,Monkey-patch (hook) functions for debugging and stuff.,107,18020,2.0,2.0,195.0,2902,0.25747866418249266,0.46715508396434213,False,21,Compilation & code transforms,,
289305,NPM,html,HTML pretty printer CLI utility (based on jsbeautifier),244,2041,3.0,6.0,63.0,1250,0.27291707327269327,0.3761330528791887,False,11,CLI tools & Ember addons,,
289325,NPM,html-loader,html loader module for webpack,7539,42843,37.0,34.0,939.0,704,0.649595060045028,0.24032673781463007,False,4,Build tooling (bundlers),,
289349,NPM,html-to-text,Advanced html to plain text converter,328,3385,46.0,57.0,650.0,277,0.31158518771340116,0.2063275407275433,False,16,Parsers & code transformation,,
289356,NPM,html2canvas,Screenshots with JavaScript,550,1732,35.0,535.0,19199.0,106,0.3393084220758708,0.174634817558392,False,0,Generic/legacy infrastructure (residual),,
289377,NPM,html5shiv,"The HTML5 Shiv enables use of HTML5 sectioning elements in legacy Internet Explorer and provides basic HTML5 styling for Internet Explorer 6-9, Safari 4.x (and iPhone 3.x), and Firefox 3.x.",129,950,29.0,58.0,9330.0,1636,0.19808664491557118,0.2723143648851872,False,1,React ecosystem,,
289380,NPM,htmlescape,Properly escape JSON for usage as an object literal inside of a `<script>` tag,105,25305,2.0,0.0,17.0,1389,0.2645685874248275,0.44118140124653127,False,7,Data serialisation & validation,,
289390,NPM,htmlparser,Forgiving HTML/XML/RSS Parser in JS for *both* Node and Browsers,297,2350,7.0,57.0,990.0,2213,0.29359580503849936,0.32422038591391245,False,16,Parsers & code transformation,,
289415,NPM,http-auth,Node.js package for HTTP basic and digest access authentication.,146,3768,12.0,1.0,333.0,101,0.2441549156841398,0.1931937909827675,False,18,HTTP & networking,,
289470,NPM,http-server,A simple zero-configuration command-line http server,5884,46303,73.0,117.0,9065.0,3,0.6300009393990744,0.0535256345099405,False,13,Command-line infrastructure,,
289475,NPM,http-status,Interact with HTTP status code,489,6298,16.0,1.0,278.0,38,0.36222761243101514,0.15164274298414238,False,18,HTTP & networking,,
289573,NPM,hubot,A simple helpful robot for your Company,1215,6922,267.0,70.0,15272.0,269,0.44383360223810886,0.1975114740987595,False,11,CLI tools & Ember addons,,
289735,NPM,humanize,Javascript string formatter for human readability,116,1651,10.0,11.0,342.0,2305,0.20308909576613365,0.30924938248731454,False,23,Documentation & formatting,,
289846,NPM,i,custom inflections for nodejs,664,14131,5.0,1.0,139.0,830,0.4095813064628927,0.3106426719093717,True,16,Parsers & code transformation,2,Apache / Java Commons legacy infrastructure
289851,NPM,i18n,lightweight translation module with dynamic json storage,428,2840,50.0,155.0,2425.0,79,0.3301988785000081,0.16166344723888332,False,7,Data serialisation & validation,,
289864,NPM,i18next,i18next internationalization framework,1141,4695,147.0,11.0,4639.0,5,0.42839682765658965,0.06503604107829436,False,3,Application frameworks (.NET/PHP),,
289926,NPM,iced-coffee-script,IcedCoffeeScript,250,1783,169.0,80.0,728.0,45,0.2715562245510994,0.13753260515781374,False,0,Generic/legacy infrastructure (residual),,
